paso,id,fenotipo,cambio_fenotipo,estrategia,pago,tau,theta
1,9-2,E,0,D,1.959,7,2
1,9-3,E,0,D,5.878,8,2
1,9-4,P,0,C,3.878,3,2
1,9-5,E,0,D,5.878,10,2
1,9-6,P,0,C,3.959,10,2
1,9-7,P,0,C,3.959,8,2
1,9-8,R,0,D,5.878,10,2
1,9-9,P,0,C,3.837,4,2
2,0-0,P,0,C,3.755,4,3
2,0-1,A,0,C,3.837,9,3
2,0-2,A,0,C,3.918,10,3
2,0-3,P,0,C,3.837,5,3
2,0-4,A,0,C,3.837,5,3
2,0-5,O,0,D,5.755,9,3
2,0-6,P,0,C,3.837,7,3
2,0-7,P,0,C,3.837,5,3
2,0-8,R,0,D,3.837,3,3
2,0-9,E,0,D,5.755,10,3
2,1-0,E,0,D,3.837,6,3
2,1-1,E,0,D,3.837,8,3
2,1-2,P,0,C,3.755,4,3
2,1-3,E,0,D,5.755,10,3
2,1-4,O,0,D,5.755,10,3
2,1-5,P,0,C,3.673,4,3
2,1-6,R,0,D,5.755,6,3
2,1-7,O,0,D,1.918,8,3
2,1-8,O,0,D,3.837,10,3
2,1-9,P,0,C,3.673,3,3
2,2-0,E,0,D,1.918,3,3
2,2-1,O,0,D,0.0,7,3
2,2-2,R,0,D,5.755,7,3
2,2-3,P,0,C,3.755,9,3
2,2-4,R,0,C,3.837,5,3
2,2-5,E,0,D,7.673,7,3
2,2-6,A,0,C,3.673,6,3
2,2-7,E,0,D,5.755,7,3
2,2-8,P,0,C,3.673,4,3
2,2-9,E,0,D,3.837,9,3
2,3-0,A,0,C,3.673,3,3
2,3-1,O,0,D,5.755,6,3
2,3-2,A,0,C,3.755,6,3
2,3-3,R,0,D,7.673,10,3
2,3-4,A,0,C,3.918,10,3
2,3-5,P,0,C,3.837,10,3
2,3-6,E,0,D,5.755,9,3
2,3-7,P,0,C,3.673,6,3
2,3-8,E,0,D,5.755,10,3
2,3-9,E,0,D,3.837,4,3
2,4-0,E,0,D,7.673,10,3
2,4-1,P,0,C,3.755,4,3
2,4-2,A,0,C,3.918,8,3
2,4-3,P,0,C,3.918,10,3
2,4-4,P,0,C,3.918,9,3
2,4-5,P,0,C,3.918,9,3
2,4-6,E,0,D,1.918,4,3
2,4-7,E,0,D,3.837,8,3
2,4-8,P,0,C,3.837,5,3
2,4-9,P,0,C,3.837,8,3
2,5-0,P,0,C,3.837,4,3
2,5-1,E,0,D,5.755,6,3
2,5-2,O,0,D,3.837,8,3
2,5-3,R,0,C,3.755,4,3
2,5-4,R,0,D,7.673,10,3
2,5-5,P,0,C,3.755,6,3
2,5-6,E,0,D,1.918,7,3
2,5-7,E,0,D,1.918,8,3
2,5-8,A,0,C,3.837,8,3
2,5-9,R,0,C,3.918,10,3
2,6-0,P,0,C,3.837,8,3
2,6-1,A,0,C,3.837,10,3
2,6-2,O,0,D,1.918,8,3
2,6-3,O,0,D,3.837,10,3
2,6-4,P,0,C,3.673,5,3
2,6-5,O,0,D,3.837,4,3
2,6-6,E,0,D,1.918,4,3
2,6-7,E,0,D,0.0,7,3
2,6-8,E,0,D,3.837,6,3
2,6-9,O,0,D,5.755,6,3
2,7-0,O,0,D,5.755,10,3
2,7-1,A,0,C,3.755,3,3
2,7-2,R,0,D,1.918,3,3
2,7-3,E,0,D,1.918,10,3
2,7-4,E,0,D,1.918,3,3
2,7-5,O,0,D,3.837,3,3
2,7-6,A,0,C,3.755,6,3
2,7-7,O,0,D,5.755,10,3
2,7-8,R,0,C,3.837,8,3
2,7-9,R,0,C,3.755,7,3
2,8-0,E,0,D,0.0,3,3
2,8-1,E,0,D,1.918,4,3
2,8-2,O,0,D,1.918,9,3
2,8-3,P,0,C,3.673,6,3
2,8-4,E,0,D,5.755,10,3
2,8-5,R,0,C,3.755,3,3
2,8-6,A,0,C,4.0,7,3
2,8-7,A,0,C,3.918,7,3
2,8-8,A,0,C,3.918,5,3
2,8-9,E,0,D,5.755,7,3
2,9-0,E,0,D,3.837,9,3
2,9-1,E,0,D,1.918,3,3
2,9-2,E,0,D,1.918,6,3
2,9-3,E,0,D,5.755,9,3
2,9-4,P,0,C,3.755,3,3
2,9-5,E,0,D,5.755,10,3
2,9-6,P,0,C,3.918,10,3
2,9-7,P,0,C,4.0,9,3
2,9-8,R,0,C,3.918,10,3
2,9-9,P,0,C,3.755,3,3
3,0-0,E,1,C,3.633,3,0
3,0-1,A,0,C,3.755,10,4
3,0-2,A,0,C,3.878,10,4
3,0-3,P,0,C,3.755,4,4
3,0-4,A,0,C,3.755,4,4
3,0-5,O,0,D,5.633,10,4
3,0-6,P,0,C,3.755,8,4
3,0-7,P,0,C,3.755,4,4
3,0-8,R,0,D,3.755,4,4
3,0-9,E,0,D,5.633,10,4
3,1-0,E,0,D,3.755,7,4
3,1-1,E,0,D,3.755,7,4
3,1-2,P,0,C,3.755,5,4
3,1-3,E,0,D,5.633,10,4
3,1-4,O,0,D,5.633,10,4
3,1-5,O,1,C,3.51,3,0
3,1-6,R,0,D,5.633,7,4
3,1-7,O,0,D,1.878,7,4
3,1-8,O,0,D,3.755,9,4
3,1-9,E,1,C,3.51,3,0
3,2-0,E,0,D,1.878,3,0
3,2-1,O,0,D,1.878,6,4
3,2-2,R,0,C,3.878,8,4
3,2-3,P,0,C,3.755,10,4
3,2-4,R,0,C,3.755,4,4
3,2-5,E,0,D,7.51,8,4
3,2-6,A,0,C,3.51,5,4
3,2-7,E,0,D,5.633,8,4
3,2-8,E,1,C,3.51,3,0
3,2-9,E,0,D,3.755,8,4
3,3-0,A,0,C,3.51,3,0
3,3-1,O,0,D,5.633,7,4
3,3-2,A,0,C,3.755,7,4
3,3-3,R,0,D,7.51,10,4
3,3-4,A,0,C,3.878,10,4
3,3-5,P,0,C,3.755,9,4
3,3-6,E,0,D,5.633,10,4
3,3-7,P,0,C,3.51,5,4
3,3-8,E,0,D,5.633,10,4
3,3-9,E,0,D,3.755,5,4
3,4-0,E,0,D,7.51,10,4
3,4-1,E,1,C,3.633,3,0
3,4-2,A,0,C,3.878,9,4
3,4-3,P,0,C,3.878,10,4
3,4-4,P,0,C,4.0,10,4
3,4-5,P,0,C,3.878,10,4
3,4-6,E,0,D,1.878,3,0
3,4-7,E,0,D,3.755,7,4
3,4-8,P,0,C,3.755,6,4
3,4-9,P,0,C,3.633,9,4
3,5-0,E,1,C,3.633,3,0
3,5-1,E,0,D,5.633,7,4
3,5-2,O,0,D,3.755,9,4
3,5-3,R,0,C,3.755,5,4
3,5-4,R,0,C,4.0,10,4
3,5-5,P,0,C,3.755,5,4
3,5-6,E,0,D,1.878,6,4
3,5-7,E,0,D,1.878,7,4
3,5-8,A,0,C,3.633,7,4
3,5-9,R,0,D,5.633,10,4
3,6-0,P,0,C,3.755,9,4
3,6-1,A,0,C,3.755,9,4
3,6-2,O,0,D,3.755,9,4
3,6-3,O,0,D,3.755,10,4
3,6-4,P,0,C,3.633,4,4
3,6-5,O,0,D,3.755,5,4
3,6-6,E,0,D,1.878,3,0
3,6-7,E,0,D,0.0,6,4
3,6-8,E,0,D,3.755,7,4
3,6-9,O,0,D,3.755,7,4
3,7-0,O,0,D,5.633,10,4
3,7-1,A,0,C,3.755,4,4
3,7-2,O,1,C,3.633,3,0
3,7-3,E,0,D,3.755,10,4
3,7-4,E,0,D,1.878,3,0
3,7-5,O,0,D,3.755,3,0
3,7-6,A,0,C,3.633,7,4
3,7-7,O,0,D,5.633,10,4
3,7-8,R,0,C,3.755,9,4
3,7-9,R,0,C,3.633,6,4
3,8-0,O,1,D,0.0,3,0
3,8-1,E,0,D,1.878,3,0
3,8-2,O,0,D,3.755,8,4
3,8-3,P,0,C,3.51,5,4
3,8-4,E,0,D,5.633,10,4
3,8-5,E,1,C,3.633,3,0
3,8-6,A,0,C,4.0,8,4
3,8-7,A,0,C,3.878,8,4
3,8-8,A,0,C,3.878,6,4
3,8-9,E,0,D,5.633,8,4
3,9-0,E,0,D,3.755,8,4
3,9-1,E,0,D,1.878,3,0
3,9-2,E,0,D,1.878,5,4
3,9-3,E,0,D,5.633,10,4
3,9-4,A,1,C,3.633,3,0
3,9-5,E,0,D,5.633,10,4
3,9-6,P,0,C,3.878,10,4
3,9-7,P,0,C,4.0,10,4
3,9-8,R,0,C,3.878,10,4
3,9-9,P,0,C,3.633,4,4
4,0-0,E,0,D,1.837,3,1
4,0-1,A,0,C,3.51,10,5
4,0-2,A,0,C,3.837,10,5
4,0-3,P,0,C,3.673,5,5
4,0-4,A,0,C,3.673,5,5
4,0-5,O,0,D,3.673,9,5
4,0-6,P,0,C,3.673,9,5
4,0-7,P,0,C,3.837,5,5
4,0-8,R,0,C,3.673,5,5
4,0-9,E,0,D,3.673,9,5
4,1-0,E,0,D,0.0,6,5
4,1-1,E,0,D,3.673,8,5
4,1-2,P,0,C,3.673,4,0
4,1-3,E,0,D,5.51,10,5
4,1-4,O,0,D,1.837,9,5
4,1-5,O,0,D,0.0,3,1
4,1-6,R,0,D,3.673,8,5
4,1-7,O,0,D,1.837,6,5
4,1-8,O,0,D,1.837,8,5
4,1-9,E,0,D,0.0,3,1
4,2-0,E,0,D,1.837,3,1
4,2-1,O,0,D,1.837,5,5
4,2-2,R,0,C,3.837,9,5
4,2-3,P,0,C,3.51,10,5
4,2-4,R,0,D,3.673,5,5
4,2-5,E,0,D,3.673,7,5
4,2-6,E,1,C,3.347,4,0
4,2-7,E,0,D,3.673,9,5
4,2-8,E,0,D,0.0,3,1
4,2-9,E,0,D,0.0,7,5
4,3-0,A,0,C,3.347,3,1
4,3-1,O,0,D,3.673,6,5
4,3-2,A,0,C,3.673,6,5
4,3-3,R,0,D,7.347,10,5
4,3-4,A,0,C,3.673,10,5
4,3-5,P,0,C,3.673,10,5
4,3-6,E,0,D,5.51,10,5
4,3-7,E,1,C,3.347,4,0
4,3-8,E,0,D,3.673,10,5
4,3-9,E,0,D,3.673,6,5
4,4-0,E,0,D,3.673,9,5
4,4-1,E,0,D,1.837,3,1
4,4-2,A,0,C,3.673,10,5
4,4-3,P,0,C,3.673,9,5
4,4-4,P,0,C,4.0,10,5
4,4-5,P,0,C,3.837,10,5
4,4-6,E,0,D,1.837,3,1
4,4-7,E,0,D,3.673,8,5
4,4-8,P,0,C,3.673,7,5
4,4-9,P,0,C,3.51,8,5
4,5-0,E,0,D,1.837,3,1
4,5-1,E,0,D,1.837,6,5
4,5-2,O,0,D,1.837,8,5
4,5-3,R,0,D,3.673,6,5
4,5-4,R,0,C,3.837,10,5
4,5-5,P,0,C,3.673,6,5
4,5-6,E,0,D,1.837,5,5
4,5-7,E,0,D,1.837,6,5
4,5-8,A,0,C,3.51,8,5
4,5-9,R,0,D,3.673,9,5
4,6-0,P,0,C,3.51,10,5
4,6-1,A,0,C,3.673,10,5
4,6-2,O,0,D,1.837,8,5
4,6-3,O,0,D,1.837,10,5
4,6-4,R,1,C,3.51,3,0
4,6-5,O,0,D,3.673,4,0
4,6-6,E,0,D,1.837,3,1
4,6-7,E,0,D,0.0,5,5
4,6-8,E,0,D,3.673,8,5
4,6-9,O,0,D,1.837,6,5
4,7-0,O,0,D,3.673,10,5
4,7-1,A,0,C,3.51,3,0
4,7-2,O,0,D,1.837,3,1
4,7-3,E,0,D,1.837,9,5
4,7-4,E,0,D,1.837,3,1
4,7-5,O,0,D,1.837,3,1
4,7-6,A,0,C,3.51,6,5
4,7-7,O,0,D,5.51,10,5
4,7-8,R,0,C,3.51,8,5
4,7-9,R,0,D,1.837,5,5
4,8-0,O,0,D,0.0,3,1
4,8-1,E,0,D,1.837,3,1
4,8-2,O,0,D,1.837,7,5
4,8-3,P,0,C,3.347,4,0
4,8-4,E,0,D,3.673,10,5
4,8-5,E,0,D,1.837,3,1
4,8-6,A,0,C,3.837,9,5
4,8-7,A,0,C,3.837,9,5
4,8-8,A,0,C,3.837,7,5
4,8-9,E,0,D,3.673,9,5
4,9-0,E,0,D,1.837,7,5
4,9-1,E,0,D,1.837,3,1
4,9-2,E,0,D,1.837,6,5
4,9-3,E,0,D,5.51,10,5
4,9-4,A,0,C,3.51,3,1
4,9-5,E,0,D,3.673,10,5
4,9-6,P,0,C,3.837,10,5
4,9-7,P,0,C,4.0,10,5
4,9-8,R,0,C,4.0,10,5
4,9-9,E,1,C,3.51,3,0
5,0-0,E,0,D,1.796,4,2
5,0-1,A,0,C,3.388,10,6
5,0-2,A,0,C,3.796,10,6
5,0-3,P,0,C,3.592,6,6
5,0-4,A,0,C,3.592,6,6
5,0-5,O,0,D,3.592,10,6
5,0-6,P,0,C,3.796,10,6
5,0-7,P,0,C,3.592,6,6
5,0-8,R,0,D,3.592,6,6
5,0-9,E,0,D,0.0,8,6
5,1-0,E,0,D,0.0,5,0
5,1-1,E,0,D,3.592,9,6
5,1-2,P,0,C,3.592,3,1
5,1-3,E,0,D,5.388,10,6
5,1-4,O,0,D,1.796,10,6
5,1-5,O,0,D,1.796,3,2
5,1-6,R,0,C,3.388,7,6
5,1-7,O,0,D,3.592,7,6
5,1-8,O,0,D,0.0,7,6
5,1-9,E,0,D,0.0,3,2
5,2-0,E,0,D,1.796,4,2
5,2-1,O,0,D,1.796,4,0
5,2-2,R,0,C,3.796,10,6
5,2-3,P,0,C,3.388,9,6
5,2-4,R,0,D,3.592,4,0
5,2-5,E,0,D,1.796,6,6
5,2-6,E,0,D,1.796,3,1
5,2-7,E,0,D,0.0,8,6
5,2-8,E,0,D,0.0,3,2
5,2-9,E,0,D,0.0,6,6
5,3-0,A,0,C,3.184,3,2
5,3-1,O,0,D,3.592,7,6
5,3-2,A,0,C,3.592,7,6
5,3-3,R,0,D,7.184,10,6
5,3-4,A,0,C,3.592,9,6
5,3-5,P,0,C,3.592,10,6
5,3-6,E,0,D,1.796,9,6
5,3-7,E,0,D,0.0,3,1
5,3-8,E,0,D,1.796,10,6
5,3-9,E,0,D,3.592,7,6
5,4-0,E,0,D,3.592,10,6
5,4-1,E,0,D,1.796,3,2
5,4-2,A,0,C,3.592,10,6
5,4-3,P,0,C,3.592,10,6
5,4-4,P,0,C,4.0,10,6
5,4-5,P,0,C,3.796,10,6
5,4-6,E,0,D,1.796,3,2
5,4-7,E,0,D,1.796,7,6
5,4-8,P,0,C,3.592,8,6
5,4-9,P,0,C,3.592,7,6
5,5-0,E,0,D,3.592,3,2
5,5-1,E,0,D,1.796,5,0
5,5-2,O,0,D,1.796,7,6
5,5-3,R,0,D,3.592,7,6
5,5-4,R,0,C,3.592,10,6
5,5-5,P,0,C,3.592,7,6
5,5-6,E,0,D,1.796,6,6
5,5-7,A,1,D,1.796,5,0
5,5-8,A,0,C,3.592,9,6
5,5-9,R,0,C,3.592,8,6
5,6-0,P,0,C,3.388,9,6
5,6-1,A,0,C,3.592,10,6
5,6-2,O,0,D,1.796,9,6
5,6-3,O,0,D,0.0,9,6
5,6-4,R,0,D,1.796,3,1
5,6-5,O,0,D,1.796,5,1
5,6-6,E,0,D,1.796,3,2
5,6-7,E,0,D,0.0,4,0
5,6-8,E,0,D,1.796,7,6
5,6-9,O,0,D,3.592,7,6
5,7-0,O,0,D,3.592,10,6
5,7-1,A,0,C,3.388,4,1
5,7-2,O,0,D,1.796,4,2
5,7-3,E,0,D,1.796,8,6
5,7-4,E,0,D,0.0,3,2
5,7-5,O,0,D,1.796,4,2
5,7-6,A,0,C,3.388,7,6
5,7-7,O,0,D,3.592,10,6
5,7-8,R,0,D,1.796,7,6
5,7-9,E,1,D,0.0,4,0
5,8-0,O,0,D,0.0,3,2
5,8-1,E,0,D,1.796,4,2
5,8-2,O,0,D,1.796,8,6
5,8-3,P,0,C,3.184,3,1
5,8-4,E,0,D,3.592,10,6
5,8-5,E,0,D,1.796,3,2
5,8-6,A,0,C,3.796,10,6
5,8-7,A,0,C,3.796,10,6
5,8-8,A,0,C,3.592,8,6
5,8-9,E,0,D,1.796,10,6
5,9-0,E,0,D,0.0,6,6
5,9-1,E,0,D,1.796,3,2
5,9-2,E,0,D,1.796,5,0
5,9-3,E,0,D,5.388,10,6
5,9-4,A,0,C,3.388,3,2
5,9-5,E,0,D,3.592,10,6
5,9-6,P,0,C,3.796,10,6
5,9-7,P,0,C,4.0,10,6
5,9-8,R,0,C,3.592,9,6
5,9-9,E,0,D,1.796,4,1
6,0-0,E,0,D,1.755,3,3
6,0-1,A,0,C,3.265,9,7
6,0-2,A,0,C,3.755,10,7
6,0-3,P,0,C,3.51,7,7
6,0-4,A,0,C,3.51,7,7
6,0-5,O,0,D,3.51,10,7
6,0-6,P,0,C,3.51,10,7
6,0-7,P,0,C,3.51,7,7
6,0-8,R,0,D,3.51,7,7
6,0-9,E,0,D,0.0,7,7
6,1-0,E,0,D,0.0,4,1
6,1-1,E,0,D,3.51,8,7
6,1-2,P,0,C,3.265,3,2
6,1-3,E,0,D,5.265,10,7
6,1-4,O,0,D,3.51,10,7
6,1-5,O,0,D,0.0,3,3
6,1-6,O,1,D,1.755,6,0
6,1-7,O,0,D,1.755,6,0
6,1-8,O,0,D,0.0,6,0
6,1-9,E,0,D,0.0,3,3
6,2-0,E,0,D,1.755,3,3
6,2-1,O,0,D,0.0,3,1
6,2-2,R,0,D,5.265,10,7
6,2-3,P,0,C,3.265,10,7
6,2-4,R,0,C,3.51,5,1
6,2-5,E,0,D,3.51,7,7
6,2-6,E,0,D,0.0,3,2
6,2-7,E,0,D,0.0,7,7
6,2-8,E,0,D,0.0,3,3
6,2-9,E,0,D,0.0,5,0
6,3-0,A,0,C,3.02,3,3
6,3-1,O,0,D,3.51,6,0
6,3-2,O,1,C,3.265,6,0
6,3-3,R,0,D,7.02,10,7
6,3-4,A,0,C,3.755,10,7
6,3-5,P,0,C,3.51,10,7
6,3-6,E,0,D,1.755,8,7
6,3-7,E,0,D,0.0,3,2
6,3-8,E,0,D,1.755,9,7
6,3-9,E,0,D,3.51,8,7
6,4-0,E,0,D,3.51,10,7
6,4-1,E,0,D,1.755,3,3
6,4-2,A,0,C,3.51,10,7
6,4-3,P,0,C,3.755,10,7
6,4-4,P,0,C,4.0,10,7
6,4-5,P,0,C,3.755,10,7
6,4-6,E,0,D,1.755,4,3
6,4-7,E,0,D,3.51,6,0
6,4-8,P,0,C,3.51,9,7
6,4-9,E,1,C,3.265,6,0
6,5-0,E,0,D,1.755,3,3
6,5-1,E,0,D,1.755,4,1
6,5-2,O,0,D,3.51,8,7
6,5-3,R,0,C,3.51,8,7
6,5-4,R,0,C,4.0,10,7
6,5-5,P,0,C,3.51,6,0
6,5-6,E,0,D,3.51,5,0
6,5-7,A,0,C,3.265,6,1
6,5-8,A,0,C,3.51,10,7
6,5-9,R,0,D,3.51,9,7
6,6-0,P,0,C,3.265,8,7
6,6-1,A,0,C,3.51,9,7
6,6-2,O,0,D,1.755,10,7
6,6-3,O,0,D,3.51,8,7
6,6-4,R,0,C,3.265,3,2
6,6-5,O,0,D,3.51,6,2
6,6-6,E,0,D,1.755,3,3
6,6-7,E,0,D,1.755,3,1
6,6-8,E,0,D,3.51,8,7
6,6-9,P,1,D,1.755,6,0
6,7-0,O,0,D,3.51,9,7
6,7-1,A,0,C,3.265,3,2
6,7-2,O,0,D,1.755,5,3
6,7-3,E,0,D,1.755,7,7
6,7-4,E,0,D,1.755,3,3
6,7-5,O,0,D,1.755,3,3
6,7-6,A,0,C,3.265,6,0
6,7-7,O,0,D,5.265,10,7
6,7-8,A,1,C,3.265,6,0
6,7-9,E,0,D,1.755,3,1
6,8-0,O,0,D,0.0,3,3
6,8-1,E,0,D,1.755,5,3
6,8-2,O,0,D,1.755,7,7
6,8-3,P,0,C,3.02,3,2
6,8-4,E,0,D,3.51,10,7
6,8-5,E,0,D,1.755,3,3
6,8-6,A,0,C,3.755,10,7
6,8-7,A,0,C,3.755,10,7
6,8-8,A,0,C,3.755,9,7
6,8-9,E,0,D,1.755,9,7
6,9-0,E,0,D,0.0,5,0
6,9-1,E,0,D,1.755,4,3
6,9-2,E,0,D,1.755,4,1
6,9-3,E,0,D,5.265,10,7
6,9-4,A,0,C,3.265,3,3
6,9-5,E,0,D,3.51,10,7
