paso,id,fenotipo,cambio_fenotipo,estrategia,pago,tau,theta
20,2-5,O,0,D,1.596,3,2
20,2-6,R,0,D,4.788,10,3
20,2-7,A,0,C,2.384,5,2
20,2-8,O,0,D,1.596,9,1
20,2-9,E,0,D,0.0,3,1
20,3-0,E,0,D,0.0,3,3
20,3-1,E,0,D,1.596,4,1
20,3-2,E,0,D,3.192,7,6
20,3-3,R,0,C,2.384,3,0
20,3-4,E,0,D,3.192,3,0
20,3-5,E,0,D,3.192,4,2
20,3-6,R,0,C,2.384,5,2
20,3-7,E,0,D,4.788,8,1
20,3-8,O,0,D,0.0,3,1
20,3-9,E,0,D,0.0,3,0
20,4-0,E,0,D,3.192,10,9
20,4-1,A,0,C,2.384,7,2
20,4-2,E,0,D,1.596,3,3
20,4-3,R,0,D,3.192,10,6
20,4-4,R,0,D,3.192,4,2
20,4-5,R,0,C,2.384,3,3
20,4-6,R,0,D,4.788,4,1
20,4-7,R,0,C,2.384,3,1
20,4-8,E,0,D,1.596,4,4
20,4-9,O,0,D,0.0,3,3
20,5-0,E,1,C,2.788,4,0
20,5-1,E,0,D,4.788,10,10
20,5-2,R,0,D,3.192,10,1
20,5-3,R,0,C,2.788,3,3
20,5-4,R,0,C,2.788,6,4
20,5-5,O,0,D,3.192,4,1
20,5-6,E,0,D,0.0,4,2
20,5-7,E,0,D,1.596,3,3
20,5-8,E,0,D,0.0,3,1
20,5-9,O,0,D,3.192,10,2
20,6-0,A,0,C,4.0,10,10
20,6-1,P,0,C,3.596,10,10
20,6-2,P,0,C,3.192,10,0
20,6-3,E,0,D,4.788,10,10
20,6-4,E,0,D,1.596,8,2
20,6-5,O,0,D,0.0,3,0
20,6-6,E,0,D,0.0,3,1
20,6-7,E,0,D,1.596,4,4
20,6-8,E,0,D,1.596,6,5
20,6-9,A,0,C,3.192,10,10
20,7-0,P,0,C,3.596,10,10
20,7-1,P,0,C,3.596,10,10
20,7-2,P,0,C,3.596,10,10
20,7-3,A,0,C,2.788,8,0
20,7-4,O,0,D,1.596,3,1
20,7-5,O,0,D,1.596,8,0
20,7-6,E,0,D,3.192,4,4
20,7-7,R,0,C,2.384,3,3
20,7-8,E,0,D,4.788,9,8
20,7-9,P,0,C,3.596,10,10
20,8-0,E,0,D,4.788,5,4
20,8-1,E,0,D,3.192,9,3
20,8-2,O,0,D,1.596,4,3
20,8-3,O,0,D,1.596,9,2
20,8-4,O,0,D,3.192,10,9
20,8-5,P,0,C,3.192,4,1
20,8-6,R,0,C,2.788,8,2
20,8-7,R,0,D,6.384,5,1
20,8-8,A,0,C,3.192,10,10
20,8-9,A,0,C,3.192,10,4
20,9-0,A,0,C,3.192,8,4
20,9-1,A,0,C,3.192,6,3
20,9-2,O,0,D,3.192,8,7
20,9-3,O,0,D,1.596,9,3
20,9-4,P,0,C,2.788,7,2
20,9-5,P,0,C,3.192,10,8
20,9-6,E,0,D,4.788,6,4
20,9-7,R,0,C,2.788,6,1
20,9-8,R,0,C,3.596,10,8
20,9-9,E,0,D,6.384,10,0
21,0-0,A,0,C,4.0,10,0
21,0-1,A,0,C,4.0,10,8
21,0-2,O,1,C,2.727,3,0
21,0-3,E,0,D,1.576,3,3
21,0-4,E,0,D,3.152,8,1
21,0-5,E,0,D,1.576,4,4
21,0-6,O,0,D,1.576,5,2
21,0-7,E,0,D,3.152,4,0
21,0-8,P,0,C,2.727,9,0
21,0-9,A,0,C,3.576,10,2
21,1-0,A,0,C,3.576,9,4
21,1-1,A,0,C,3.152,10,8
21,1-2,E,0,D,3.152,9,0
21,1-3,E,0,D,3.152,7,4
21,1-4,R,0,C,2.727,6,2
21,1-5,O,0,D,3.152,7,5
21,1-6,R,0,C,2.303,3,3
21,1-7,E,0,D,3.152,10,1
21,1-8,E,0,D,3.152,4,4
21,1-9,A,0,C,3.152,10,1
21,2-0,E,0,D,1.576,3,3
21,2-1,O,0,D,1.576,8,2
21,2-2,E,0,D,1.576,3,1
21,2-3,R,0,C,3.152,6,5
21,2-4,R,0,C,3.152,6,5
21,2-5,O,0,D,1.576,3,3
21,2-6,R,0,D,4.727,10,4
21,2-7,A,0,C,2.303,4,3
21,2-8,O,0,D,1.576,8,2
21,2-9,E,0,D,1.576,3,2
21,3-0,E,0,D,0.0,3,0
21,3-1,E,0,D,1.576,3,2
21,3-2,R,1,D,1.576,6,0
21,3-3,R,0,C,2.727,3,1
21,3-4,E,0,D,4.727,4,1
21,3-5,E,0,D,3.152,5,3
21,3-6,R,0,C,2.303,4,3
21,3-7,E,0,D,4.727,7,2
21,3-8,O,0,D,0.0,3,2
21,3-9,E,0,D,0.0,3,1
21,4-0,A,1,D,1.576,9,0
21,4-1,A,0,C,2.303,6,3
21,4-2,E,0,D,3.152,4,4
21,4-3,R,0,D,4.727,10,7
21,4-4,R,0,C,2.727,5,3
21,4-5,E,1,C,2.727,3,0
21,4-6,R,0,D,4.727,5,2
21,4-7,R,0,C,2.303,3,2
21,4-8,R,1,D,1.576,3,0
21,4-9,R,1,D,0.0,3,0
21,5-0,E,0,D,1.576,5,1
21,5-1,E,0,D,4.727,10,0
21,5-2,R,0,C,3.152,10,2
21,5-3,R,0,C,2.727,3,0
21,5-4,R,0,D,3.152,7,5
21,5-5,O,0,D,1.576,3,2
21,5-6,E,0,D,0.0,3,3
21,5-7,E,0,D,1.576,3,0
21,5-8,E,0,D,0.0,3,2
21,5-9,O,0,D,1.576,9,3
21,6-0,P,1,C,3.576,10,0
21,6-1,P,0,C,3.576,10,0
21,6-2,P,0,C,3.576,10,1
21,6-3,E,0,D,4.727,10,0
21,6-4,E,0,D,0.0,7,3
21,6-5,O,0,D,0.0,3,1
21,6-6,E,0,D,0.0,3,2
21,6-7,R,1,D,1.576,3,0
21,6-8,A,1,D,1.576,5,0
21,6-9,A,0,C,3.152,10,0
21,7-0,P,0,C,3.576,10,0
21,7-1,P,0,C,3.576,10,0
21,7-2,P,0,C,3.576,10,0
21,7-3,A,0,C,2.727,7,1
21,7-4,O,0,D,1.576,3,2
21,7-5,O,0,D,1.576,7,1
21,7-6,E,0,D,3.152,3,0
21,7-7,E,1,C,2.727,3,0
21,7-8,E,0,D,4.727,10,9
21,7-9,P,0,C,3.576,10,0
21,8-0,E,0,D,4.727,6,5
21,8-1,E,0,D,3.152,10,4
21,8-2,E,1,D,1.576,3,0
21,8-3,O,0,D,1.576,10,3
21,8-4,O,0,D,3.152,10,10
21,8-5,P,0,C,3.152,3,2
21,8-6,R,0,C,3.152,9,3
21,8-7,R,0,C,4.0,6,2
21,8-8,R,1,C,3.152,10,0
21,8-9,A,0,C,3.152,9,5
21,9-0,A,0,C,3.152,9,5
21,9-1,A,0,C,3.152,5,4
21,9-2,O,0,D,3.152,9,8
21,9-3,O,0,D,1.576,8,4
21,9-4,P,0,C,2.727,6,3
21,9-5,P,0,C,3.152,9,9
21,9-6,E,0,D,4.727,7,5
21,9-7,R,0,C,2.727,5,2
21,9-8,R,0,D,4.727,10,9
21,9-9,E,0,D,4.727,10,1
22,0-0,A,0,C,4.0,10,1
22,0-1,A,0,C,3.556,10,9
22,0-2,O,0,D,1.556,4,1
22,0-3,O,1,D,0.0,3,0
22,0-4,E,0,D,3.111,9,2
22,0-5,E,0,D,1.556,5,5
22,0-6,O,0,D,0.0,4,3
22,0-7,E,0,D,3.111,5,1
22,0-8,P,0,C,3.111,8,1
22,0-9,A,0,C,3.556,10,3
22,1-0,A,0,C,3.556,10,5
22,1-1,A,0,C,3.111,9,9
22,1-2,E,0,D,1.556,8,1
22,1-3,E,0,D,1.556,6,5
22,1-4,R,0,C,2.222,5,3
22,1-5,O,0,D,1.556,8,6
22,1-6,E,1,D,0.0,3,0
22,1-7,E,0,D,1.556,9,2
22,1-8,E,0,D,3.111,5,5
22,1-9,A,0,C,3.111,10,2
22,2-0,O,1,D,1.556,3,0
22,2-1,O,0,D,1.556,7,3
22,2-2,E,0,D,0.0,3,2
22,2-3,R,0,D,1.556,5,0
22,2-4,E,1,D,1.556,5,0
22,2-5,O,0,D,0.0,3,0
22,2-6,R,0,D,3.111,10,5
22,2-7,A,0,C,2.222,3,0
22,2-8,O,0,D,1.556,7,3
22,2-9,E,0,D,1.556,3,3
22,3-0,E,0,D,1.556,3,1
22,3-1,E,0,D,1.556,4,3
22,3-2,R,0,D,1.556,5,1
22,3-3,R,0,C,2.222,3,2
22,3-4,E,0,D,3.111,5,2
22,3-5,E,0,D,1.556,4,4
22,3-6,R,0,C,2.667,3,0
22,3-7,E,0,D,3.111,8,3
22,3-8,O,0,D,0.0,3,3
22,3-9,E,0,D,1.556,3,2
22,4-0,A,0,C,3.111,10,1
22,4-1,A,0,C,2.667,5,4
22,4-2,R,1,D,1.556,3,0
22,4-3,R,0,D,3.111,10,8
22,4-4,R,0,C,2.222,4,4
22,4-5,E,0,D,3.111,4,1
22,4-6,R,0,C,2.667,6,3
22,4-7,R,0,D,1.556,3,3
22,4-8,R,0,D,1.556,3,1
22,4-9,R,0,C,2.667,3,1
22,5-0,E,0,D,3.111,4,2
22,5-1,E,0,D,3.111,9,1
22,5-2,R,0,D,1.556,10,3
22,5-3,R,0,D,0.0,3,1
22,5-4,R,0,D,1.556,8,6
22,5-5,O,0,D,0.0,3,3
22,5-6,R,1,D,1.556,3,0
22,5-7,E,0,D,0.0,3,1
22,5-8,E,0,D,1.556,3,3
22,5-9,O,0,D,3.111,10,4
22,6-0,P,0,C,3.556,10,1
22,6-1,P,0,C,3.556,10,1
22,6-2,P,0,C,3.111,9,2
22,6-3,E,0,D,3.111,9,1
22,6-4,E,0,D,0.0,6,4
22,6-5,O,0,D,0.0,3,2
22,6-6,E,0,D,0.0,3,3
22,6-7,R,0,D,1.556,4,1
22,6-8,A,0,C,2.667,4,1
22,6-9,A,0,C,3.556,10,1
22,7-0,P,0,C,3.556,10,1
22,7-1,P,0,C,3.556,10,1
22,7-2,P,0,C,3.556,10,1
22,7-3,A,0,C,2.667,8,2
22,7-4,O,0,D,1.556,4,3
22,7-5,O,0,D,1.556,6,2
22,7-6,E,0,D,1.556,3,1
22,7-7,E,0,D,0.0,3,1
22,7-8,E,0,D,3.111,10,10
22,7-9,P,0,C,3.556,10,1
22,8-0,E,0,D,4.667,7,6
22,8-1,E,0,D,3.111,9,5
22,8-2,E,0,D,1.556,3,1
22,8-3,O,0,D,1.556,9,4
22,8-4,O,0,D,3.111,10,0
22,8-5,P,0,C,3.111,3,3
22,8-6,R,0,C,2.667,8,4
22,8-7,R,0,D,3.111,5,3
22,8-8,R,0,D,3.111,10,1
22,8-9,A,0,C,2.667,10,6
22,9-0,A,0,C,3.111,8,6
22,9-1,A,0,C,3.111,6,5
22,9-2,O,0,D,1.556,8,0
22,9-3,O,0,D,1.556,9,5
22,9-4,P,0,C,2.667,5,4
22,9-5,P,0,C,3.111,8,0
22,9-6,E,0,D,4.667,8,6
22,9-7,R,0,C,2.667,4,3
22,9-8,R,0,C,3.111,10,10
22,9-9,E,0,D,6.222,10,2
23,0-0,A,0,C,4.0,10,2
23,0-1,A,0,C,3.535,10,10
23,0-2,O,0,D,1.535,3,2
23,0-3,O,0,D,0.0,3,1
23,0-4,E,0,D,1.535,8,3
23,0-5,E,0,D,1.535,4,0
23,0-6,E,1,D,0.0,3,0
23,0-7,E,0,D,3.071,4,2
23,0-8,P,0,C,2.606,7,2
23,0-9,A,0,C,3.535,10,4
23,1-0,A,0,C,3.535,10,6
23,1-1,A,0,C,3.071,8,0
23,1-2,E,0,D,1.535,7,2
23,1-3,E,0,D,1.535,7,6
23,1-4,R,0,D,0.0,4,4
23,1-5,O,0,D,0.0,7,7
23,1-6,E,0,D,0.0,3,1
23,1-7,E,0,D,1.535,8,3
23,1-8,E,0,D,3.071,6,6
23,1-9,A,0,C,3.071,10,3
23,2-0,O,0,D,1.535,3,1
23,2-1,O,0,D,1.535,6,4
23,2-2,E,0,D,3.071,3,3
23,2-3,R,0,C,2.141,4,1
23,2-4,E,0,D,1.535,6,1
23,2-5,O,0,D,0.0,3,1
23,2-6,R,0,D,3.071,10,6
23,2-7,A,0,C,2.141,3,1
23,2-8,O,0,D,1.535,6,4
23,2-9,O,1,D,1.535,3,0
23,3-0,E,0,D,1.535,3,2
23,3-1,E,0,D,3.071,5,4
23,3-2,R,0,C,2.141,4,2
23,3-3,R,0,D,4.606,4,3
23,3-4,E,0,D,1.535,4,3
23,3-5,R,1,D,1.535,3,0
23,3-6,R,0,C,2.141,3,1
23,3-7,E,0,D,4.606,9,4
23,3-8,E,1,D,0.0,3,0
23,3-9,E,0,D,1.535,3,3
23,4-0,A,0,C,3.071,10,2
23,4-1,R,1,C,2.606,4,0
23,4-2,R,0,D,6.141,4,1
23,4-3,R,0,C,3.071,10,9
23,4-4,R,0,C,2.606,5,5
23,4-5,E,0,D,1.535,3,2
23,4-6,R,0,D,3.071,5,4
23,4-7,R,0,C,2.141,3,0
23,4-8,R,0,D,3.071,4,2
23,4-9,R,0,C,2.606,3,2
23,5-0,E,0,D,3.071,5,3
23,5-1,E,0,D,4.606,10,2
23,5-2,R,0,C,3.071,9,4
23,5-3,R,0,C,3.071,4,2
23,5-4,R,0,D,3.071,9,7
23,5-5,R,1,D,0.0,3,0
23,5-6,R,0,D,0.0,3,1
23,5-7,E,0,D,1.535,3,2
23,5-8,R,1,D,1.535,3,0
23,5-9,O,0,D,3.071,10,5
23,6-0,P,0,C,3.535,10,2
23,6-1,P,0,C,3.535,10,2
23,6-2,P,0,C,3.535,10,3
23,6-3,E,0,D,4.606,10,2
23,6-4,E,0,D,0.0,5,5
23,6-5,O,0,D,0.0,3,3
23,6-6,O,1,D,0.0,3,0
23,6-7,R,0,D,1.535,3,2
23,6-8,A,0,C,2.606,5,2
23,6-9,A,0,C,3.535,10,2
23,7-0,P,0,C,3.535,10,2
23,7-1,P,0,C,3.535,10,2
23,7-2,P,0,C,3.535,10,2
23,7-3,A,0,C,2.606,7,3
23,7-4,O,0,D,1.535,3,0
23,7-5,O,0,D,1.535,5,3
23,7-6,E,0,D,0.0,3,2
23,7-7,E,0,D,0.0,3,2
23,7-8,E,0,D,4.606,10,0
23,7-9,P,0,C,3.535,10,2
23,8-0,E,0,D,4.606,8,7
23,8-1,E,0,D,3.071,10,6
23,8-2,E,0,D,1.535,3,2
23,8-3,O,0,D,1.535,10,5
23,8-4,O,0,D,3.071,10,1
23,8-5,P,0,C,2.606,3,0
23,8-6,R,0,D,1.535,7,5
23,8-7,R,0,D,3.071,6,4
23,8-8,R,0,C,2.606,9,2
23,8-9,A,0,C,3.071,10,7
23,9-0,A,0,C,3.071,9,7
23,9-1,A,0,C,3.071,7,6
23,9-2,O,0,D,1.535,7,1
23,9-3,O,0,D,1.535,8,6
23,9-4,P,0,C,2.606,4,0
23,9-5,P,0,C,3.071,9,1
23,9-6,E,0,D,3.071,9,7
23,9-7,E,1,C,2.141,3,0
23,9-8,E,1,D,4.606,10,0
23,9-9,E,0,D,4.606,10,3
24,0-0,A,0,C,4.0,10,3
24,0-1,A,0,C,3.515,10,0
24,0-2,O,0,D,1.515,3,3
24,0-3,O,0,D,0.0,3,2
24,0-4,E,0,D,3.03,9,4
24,0-5,E,0,D,1.515,3,1
24,0-6,E,0,D,0.0,3,1
24,0-7,E,0,D,1.515,3,3
24,0-8,P,0,C,2.545,6,3
24,0-9,A,0,C,3.515,10,5
24,1-0,A,0,C,3.515,10,7
24,1-1,A,0,C,3.03,9,1
24,1-2,E,0,D,1.515,6,3
24,1-3,E,0,D,1.515,6,0
24,1-4,R,0,C,2.061,3,0
24,1-5,E,1,D,1.515,6,0
24,1-6,E,0,D,0.0,3,2
24,1-7,E,0,D,1.515,9,4
24,1-8,E,0,D,3.03,7,7
24,1-9,A,0,C,3.03,10,4
24,2-0,O,0,D,1.515,3,2
24,2-1,O,0,D,1.515,5,5
24,2-2,R,1,D,1.515,3,0
24,2-3,R,0,D,1.515,5,2
24,2-4,E,0,D,1.515,5,2
24,2-5,O,0,D,1.515,3,2
24,2-6,R,0,D,1.515,9,7
24,2-7,A,0,C,2.061,3,2
24,2-8,O,0,D,1.515,7,5
24,2-9,O,0,D,1.515,3,1
24,3-0,E,0,D,1.515,3,3
24,3-1,E,0,D,3.03,6,5
24,3-2,R,0,C,2.545,3,3
24,3-3,R,0,C,3.03,5,4
24,3-4,E,0,D,3.03,5,4
24,3-5,R,0,C,2.061,3,1
24,3-6,R,0,D,1.515,4,2
24,3-7,E,0,D,1.515,8,5
24,3-8,E,0,D,0.0,3,1
24,3-9,O,1,D,1.515,3,0
24,4-0,A,0,C,3.03,10,3
24,4-1,R,0,C,2.545,3,1
24,4-2,R,0,D,6.061,5,2
24,4-3,R,0,C,2.545,10,10
24,4-4,R,0,D,3.03,6,6
24,4-5,E,0,D,3.03,4,3
24,4-6,R,0,D,0.0,4,0
24,4-7,R,0,D,0.0,3,1
24,4-8,R,0,D,1.515,3,3
24,4-9,R,0,C,2.545,3,3
24,5-0,E,0,D,3.03,6,4
24,5-1,E,0,D,4.545,10,3
24,5-2,R,0,C,2.545,8,5
24,5-3,R,0,D,4.545,5,3
24,5-4,R,0,C,2.545,8,8
24,5-5,R,0,C,2.545,3,1
24,5-6,R,0,D,1.515,4,2
24,5-7,E,0,D,1.515,4,3
24,5-8,R,0,D,1.515,3,1
24,5-9,O,0,D,3.03,10,6
24,6-0,P,0,C,3.515,10,3
24,6-1,P,0,C,3.515,10,3
24,6-2,P,0,C,3.515,10,4
24,6-3,E,0,D,3.03,10,3
24,6-4,E,0,D,1.515,6,6
24,6-5,O,0,D,1.515,3,0
24,6-6,O,0,D,1.515,3,1
24,6-7,R,0,C,2.545,3,3
24,6-8,A,0,C,3.03,6,3
24,6-9,A,0,C,3.515,10,3
24,7-0,P,0,C,3.515,10,3
24,7-1,P,0,C,3.515,10,3
24,7-2,P,0,C,3.515,10,3
24,7-3,A,0,C,2.545,6,4
24,7-4,O,0,D,1.515,3,1
24,7-5,O,0,D,1.515,4,4
24,7-6,E,0,D,0.0,3,3
24,7-7,E,0,D,1.515,3,3
24,7-8,E,0,D,3.03,10,1
24,7-9,P,0,C,3.515,10,3
24,8-0,E,0,D,4.545,9,8
24,8-1,E,0,D,3.03,9,7
24,8-2,E,0,D,1.515,3,3
24,8-3,O,0,D,1.515,9,6
24,8-4,O,0,D,3.03,10,2
24,8-5,P,0,C,2.545,3,1
24,8-6,R,0,D,1.515,8,6
24,8-7,R,0,D,0.0,5,5
24,8-8,R,0,D,1.515,8,3
24,8-9,A,0,C,2.545,9,8
24,9-0,A,0,C,3.03,10,8
24,9-1,A,0,C,3.03,8,7
24,9-2,O,0,D,1.515,6,2
24,9-3,O,0,D,1.515,7,7
24,9-4,P,0,C,2.545,3,1
24,9-5,P,0,C,3.03,10,2
24,9-6,E,0,D,1.515,10,8
24,9-7,E,0,D,0.0,3,1
24,9-8,E,0,D,1.515,9,1
24,9-9,E,0,D,4.545,10,4
25,0-0,A,0,C,4.0,10,4
25,0-1,A,0,C,3.495,10,1
25,0-2,O,0,D,1.495,3,0
25,0-3,O,0,D,0.0,3,3
25,0-4,E,0,D,1.495,8,5
25,0-5,E,0,D,1.495,3,2
25,0-6,E,0,D,0.0,3,2
25,0-7,P,1,D,1.495,3,0
25,0-8,P,0,C,2.485,7,4
25,0-9,A,0,C,3.495,10,6
25,1-0,A,0,C,3.495,10,8
25,1-1,A,0,C,2.99,10,2
25,1-2,E,0,D,1.495,5,4
25,1-3,E,0,D,1.495,5,1
25,1-4,R,0,D,0.0,3,1
25,1-5,E,0,D,0.0,5,1
25,1-6,E,0,D,1.495,3,3
25,1-7,E,0,D,1.495,10,5
25,1-8,E,0,D,2.99,8,8
25,1-9,A,0,C,2.99,10,5
25,2-0,O,0,D,1.495,3,3
25,2-1,O,0,D,1.495,4,0
25,2-2,R,0,D,1.495,3,1
25,2-3,R,0,C,1.98,4,3
25,2-4,E,0,D,1.495,4,3
25,2-5,O,0,D,2.99,4,3
25,2-6,R,0,C,2.99,8,8
25,2-7,A,0,C,2.485,3,3
25,2-8,O,0,D,1.495,6,6
25,2-9,O,0,D,1.495,3,2
25,3-0,E,0,D,1.495,3,0
25,3-1,R,1,D,0.0,5,0
25,3-2,R,0,D,1.495,3,0
25,3-3,E,1,D,1.495,4,0
25,3-4,E,0,D,2.99,4,0
25,3-5,R,0,C,2.485,3,2
25,3-6,R,0,C,3.495,5,3
25,3-7,E,0,D,4.485,7,6
25,3-8,E,0,D,0.0,3,2
25,3-9,O,0,D,0.0,3,1
25,4-0,A,0,C,1.98,9,4
25,4-1,R,0,D,2.99,3,2
25,4-2,R,0,C,1.98,4,3
25,4-3,R,0,D,2.99,10,0
25,4-4,R,0,C,2.485,7,7
25,4-5,E,0,D,4.485,5,4
25,4-6,R,0,C,3.495,5,1
25,4-7,R,0,C,2.485,3,2
25,4-8,R,0,D,2.99,3,0
25,4-9,R,0,D,1.495,4,4
25,5-0,E,0,D,2.99,7,5
25,5-1,E,0,D,1.495,9,4
25,5-2,R,0,D,2.99,7,6
25,5-3,R,0,D,1.495,4,4
25,5-4,R,0,C,2.485,7,0
25,5-5,R,0,D,2.99,4,2
25,5-6,R,0,C,2.485,5,3
25,5-7,E,0,D,5.98,5,4
25,5-8,R,0,C,2.485,3,2
25,5-9,O,0,D,2.99,10,7
25,6-0,P,0,C,3.495,10,4
25,6-1,P,0,C,3.495,10,4
25,6-2,P,0,C,2.99,9,5
25,6-3,E,0,D,2.99,10,4
25,6-4,E,0,D,1.495,5,0
25,6-5,O,0,D,0.0,3,1
25,6-6,O,0,D,2.99,4,2
25,6-7,R,0,C,2.485,4,4
25,6-8,A,0,C,3.495,7,4
25,6-9,A,0,C,3.495,10,4
25,7-0,P,0,C,3.495,10,4
25,7-1,P,0,C,3.495,10,4
25,7-2,P,0,C,3.495,10,4
25,7-3,A,0,C,2.485,5,5
25,7-4,O,0,D,1.495,3,2
25,7-5,O,0,D,1.495,3,0
25,7-6,R,1,D,1.495,3,0
25,7-7,R,1,D,2.99,3,0
25,7-8,E,0,D,2.99,10,2
25,7-9,P,0,C,3.495,10,4
25,8-0,E,0,D,4.485,10,9
25,8-1,E,0,D,2.99,10,8
25,8-2,E,0,D,1.495,4,4
25,8-3,O,0,D,1.495,10,7
25,8-4,O,0,D,2.99,10,3
25,8-5,P,0,C,2.99,4,2
25,8-6,R,0,C,2.99,9,7
25,8-7,R,0,C,2.485,4,0
25,8-8,R,0,D,2.99,9,4
25,8-9,A,0,C,2.485,10,9
25,9-0,A,0,C,2.99,10,9
25,9-1,A,0,C,2.99,7,0
25,9-2,O,0,D,1.495,5,3
25,9-3,O,0,D,1.495,8,8
25,9-4,P,0,C,2.485,3,2
25,9-5,P,0,C,2.99,9,3
25,9-6,E,0,D,2.99,9,9
25,9-7,E,0,D,1.495,3,2
25,9-8,E,0,D,1.495,8,2
25,9-9,E,0,D,4.485,10,5
26,0-0,A,0,C,4.0,10,5
26,0-1,A,0,C,3.475,10,2
26,0-2,O,0,D,1.475,4,1
26,0-3,E,1,D,0.0,3,0
26,0-4,E,0,D,1.475,7,6
26,0-5,E,0,D,1.475,3,3
26,0-6,E,0,D,1.475,3,3
26,0-7,P,0,C,2.424,3,1
26,0-8,P,0,C,2.949,6,5
26,0-9,A,0,C,3.475,10,7
26,1-0,A,0,C,3.475,10,9
26,1-1,A,0,C,2.949,10,3
26,1-2,E,0,D,2.949,6,5
26,1-3,E,0,D,0.0,4,2
26,1-4,R,0,D,0.0,3,2
26,1-5,E,0,D,0.0,4,2
26,1-6,E,0,D,1.475,3,0
26,1-7,E,0,D,2.949,10,6
26,1-8,E,0,D,2.949,9,9
26,1-9,A,0,C,2.949,10,6
26,2-0,O,0,D,1.475,3,0
26,2-1,O,0,D,2.949,5,1
26,2-2,R,0,C,2.424,3,2
26,2-3,R,0,D,1.475,5,4
26,2-4,E,0,D,0.0,3,0
26,2-5,O,0,D,2.949,5,4
26,2-6,R,0,C,2.424,9,9
26,2-7,A,0,C,2.424,4,4
26,2-8,O,0,D,1.475,7,7
26,2-9,O,0,D,1.475,3,3
26,3-0,E,0,D,1.475,3,1
26,3-1,R,0,D,1.475,4,1
26,3-2,R,0,C,2.424,3,1
26,3-3,E,0,D,1.475,3,1
26,3-4,E,0,D,2.949,5,1
26,3-5,R,0,C,1.899,3,3
26,3-6,R,0,D,2.949,6,4
26,3-7,A,1,D,1.475,6,0
26,3-8,E,0,D,0.0,3,3
26,3-9,O,0,D,1.475,4,2
26,4-0,A,0,C,2.424,8,5
26,4-1,R,0,D,1.475,3,3
26,4-2,R,0,D,1.475,3,0
26,4-3,R,0,D,2.949,10,1
26,4-4,R,0,C,1.899,8,8
26,4-5,R,1,D,2.949,4,0
26,4-6,R,0,D,0.0,4,2
26,4-7,R,0,D,0.0,3,3
26,4-8,R,0,D,1.475,3,1
26,4-9,R,0,C,2.424,5,5
26,5-0,E,0,D,2.949,8,6
26,5-1,E,0,D,1.475,8,5
26,5-2,R,0,D,2.949,8,7
26,5-3,E,1,C,1.899,3,0
26,5-4,R,0,D,2.949,8,1
26,5-5,R,0,D,0.0,3,3
26,5-6,R,0,D,0.0,4,4
26,5-7,E,0,D,1.475,6,5
26,5-8,R,0,D,1.475,4,3
26,5-9,O,0,D,2.949,10,8
26,6-0,P,0,C,3.475,10,5
26,6-1,P,0,C,3.475,10,5
26,6-2,P,0,C,2.949,10,6
26,6-3,E,0,D,4.424,10,5
26,6-4,E,0,D,0.0,6,1
26,6-5,O,0,D,0.0,3,2
26,6-6,O,0,D,1.475,3,3
26,6-7,R,0,C,2.949,3,0
26,6-8,A,0,C,2.949,8,5
26,6-9,A,0,C,3.475,10,5
26,7-0,P,0,C,3.475,10,5
26,7-1,P,0,C,3.475,10,5
26,7-2,P,0,C,3.475,10,5
26,7-3,A,0,C,2.424,4,0
26,7-4,O,0,D,1.475,3,3
26,7-5,O,0,D,1.475,3,1
26,7-6,R,0,D,1.475,4,1
26,7-7,R,0,C,2.424,3,1
26,7-8,E,0,D,5.899,10,3
26,7-9,P,0,C,3.475,10,5
26,8-0,E,0,D,4.424,10,10
26,8-1,E,0,D,2.949,10,9
26,8-2,O,1,D,1.475,3,0
26,8-3,O,0,D,1.475,10,8
26,8-4,O,0,D,2.949,9,4
26,8-5,P,0,C,2.424,3,3
26,8-6,R,0,D,1.475,8,8
26,8-7,R,0,D,2.949,5,1
26,8-8,R,0,C,2.424,8,5
26,8-9,A,0,C,2.949,10,10
26,9-0,A,0,C,2.949,10,10
26,9-1,A,0,C,2.949,8,1
26,9-2,O,0,D,1.475,4,4
26,9-3,O,0,D,1.475,7,0
26,9-4,P,0,C,2.424,3,3
26,9-5,P,0,C,2.949,10,4
26,9-6,E,0,D,1.475,8,0
26,9-7,E,0,D,1.475,3,3
26,9-8,E,0,D,2.949,9,3
26,9-9,E,0,D,4.424,10,6
27,0-0,A,0,C,4.0,10,6
27,0-1,A,0,C,3.455,10,3
27,0-2,O,0,D,1.455,3,2
27,0-3,E,0,D,0.0,3,1
27,0-4,E,0,D,1.455,6,0
27,0-5,E,0,D,1.455,3,0
27,0-6,E,0,D,1.455,3,0
27,0-7,P,0,C,2.364,4,2
27,0-8,P,0,C,2.909,7,6
27,0-9,A,0,C,3.455,10,8
27,1-0,A,0,C,3.455,10,10
27,1-1,A,0,C,2.909,10,4
27,1-2,E,0,D,2.909,7,6
27,1-3,E,0,D,0.0,3,3
27,1-4,R,0,D,0.0,3,3
27,1-5,E,0,D,0.0,3,3
27,1-6,E,0,D,0.0,3,1
27,1-7,E,0,D,2.909,10,7
27,1-8,E,0,D,2.909,10,10
27,1-9,A,0,C,2.909,10,7
27,2-0,O,0,D,1.455,3,1
27,2-1,O,0,D,4.364,6,2
27,2-2,R,0,C,2.364,3,3
