paso,id,fenotipo,cambio_fenotipo,estrategia,pago,tau,theta
0,5-9,E,0,D,1.406,10,1
0,6-0,O,0,C,-0.44,4,1
0,6-1,R,0,D,2.109,5,1
0,6-2,O,0,C,1.04,4,1
0,6-3,A,0,C,1.04,7,1
0,6-4,P,0,D,1.406,8,1
0,6-5,E,0,D,1.406,10,1
0,6-6,P,0,D,0.703,9,1
0,6-7,O,0,C,1.04,8,1
0,6-8,O,0,C,1.04,3,1
0,6-9,O,0,C,2.52,5,1
0,7-0,P,0,D,1.406,6,1
0,7-1,R,0,D,1.406,6,1
0,7-2,A,0,C,2.52,6,1
0,7-3,O,0,C,2.52,10,1
0,7-4,P,0,D,1.406,5,1
0,7-5,A,0,C,-1.92,9,1
0,7-6,E,0,D,1.406,5,1
0,7-7,A,0,C,-0.44,6,1
0,7-8,P,0,D,2.812,8,1
0,7-9,A,0,C,1.04,4,1
0,8-0,E,0,D,1.406,9,1
0,8-1,A,0,C,-0.44,6,1
0,8-2,O,0,C,2.52,4,1
0,8-3,A,0,C,1.04,5,1
0,8-4,P,0,D,0.703,4,1
0,8-5,E,0,D,0.703,5,1
0,8-6,P,0,D,0.703,3,1
0,8-7,E,0,D,1.406,7,1
0,8-8,O,0,C,-0.44,4,1
0,8-9,O,0,C,1.04,5,1
0,9-0,P,0,D,0.0,8,1
0,9-1,E,0,D,1.406,5,1
0,9-2,E,0,D,0.703,9,1
0,9-3,R,0,D,0.703,5,1
0,9-4,P,0,D,0.0,6,1
0,9-5,P,0,D,0.703,3,1
0,9-6,O,0,C,-0.44,6,1
0,9-7,P,0,D,0.703,4,1
0,9-8,E,0,D,0.703,3,1
0,9-9,P,0,D,1.406,10,1
1,0-0,E,0,D,1.369,8,2
1,0-1,O,0,D,0.0,7,2
1,0-2,E,0,D,1.369,10,2
1,0-3,P,0,C,1.056,6,2
1,0-4,E,0,D,2.738,7,2
1,0-5,E,0,D,2.738,5,2
1,0-6,R,0,D,0.0,3,2
1,0-7,E,0,D,1.369,8,2
1,0-8,E,0,D,0.0,7,2
1,0-9,O,0,D,1.369,3,2
1,1-0,O,0,D,0.0,7,2
1,1-1,E,0,D,0.0,6,2
1,1-2,E,0,D,1.369,9,2
1,1-3,A,0,C,1.056,5,2
1,1-4,O,0,D,2.738,7,2
1,1-5,R,0,C,1.056,7,2
1,1-6,E,0,D,2.738,10,2
1,1-7,E,0,D,0.0,3,2
1,1-8,O,0,D,0.0,3,2
1,1-9,E,0,D,0.0,3,2
1,2-0,O,0,D,1.369,9,2
1,2-1,E,0,D,0.0,8,2
1,2-2,O,0,D,1.369,4,2
1,2-3,E,0,D,1.369,6,2
1,2-4,R,0,D,1.369,9,2
1,2-5,A,0,C,2.037,3,2
1,2-6,A,0,C,1.056,6,2
1,2-7,R,0,D,1.369,5,2
1,2-8,O,0,D,0.0,7,2
1,2-9,E,0,D,0.0,9,2
1,3-0,A,0,C,0.075,3,2
1,3-1,E,0,D,2.738,7,2
1,3-2,P,0,C,0.075,5,2
1,3-3,E,0,D,1.369,3,2
1,3-4,E,0,D,1.369,3,2
1,3-5,O,0,D,2.738,10,2
1,3-6,E,0,D,2.738,10,2
1,3-7,R,0,D,1.369,8,2
1,3-8,E,0,D,0.0,3,2
1,3-9,E,0,D,1.369,9,2
1,4-0,E,0,D,1.369,3,2
1,4-1,E,0,D,1.369,5,2
1,4-2,E,0,D,1.369,7,2
1,4-3,E,0,D,1.369,3,2
1,4-4,P,0,C,2.037,9,2
1,4-5,A,0,C,3.019,8,2
1,4-6,A,0,C,3.019,9,2
1,4-7,R,0,C,2.037,10,2
1,4-8,O,0,D,2.738,9,2
1,4-9,O,0,D,0.0,6,2
1,5-0,E,0,D,1.369,7,2
1,5-1,A,0,C,0.075,5,2
1,5-2,E,0,D,1.369,7,2
1,5-3,E,0,D,2.738,7,2
1,5-4,A,0,C,3.019,10,2
1,5-5,A,0,C,3.019,5,2
1,5-6,P,0,C,4.0,10,2
1,5-7,P,0,C,3.019,10,2
1,5-8,P,0,C,1.056,8,2
1,5-9,E,0,D,1.369,9,2
1,6-0,O,0,D,1.369,3,2
1,6-1,R,0,D,2.738,6,2
1,6-2,O,0,D,2.738,5,2
1,6-3,A,0,C,1.056,6,2
1,6-4,P,0,C,3.019,9,2
1,6-5,E,0,D,5.476,10,2
1,6-6,P,0,C,1.056,10,2
1,6-7,O,0,D,4.107,9,2
1,6-8,O,0,D,2.738,4,2
1,6-9,O,0,D,1.369,4,2
1,7-0,P,0,C,2.037,7,2
1,7-1,R,0,C,3.019,7,2
1,7-2,A,0,C,1.056,7,2
1,7-3,O,0,D,5.476,10,2
1,7-4,P,0,C,3.019,6,2
1,7-5,A,0,C,1.056,8,2
1,7-6,E,0,D,5.476,6,2
1,7-7,A,0,C,1.056,5,2
1,7-8,P,0,C,2.037,9,2
1,7-9,A,0,C,2.037,3,2
1,8-0,E,0,D,4.107,10,2
1,8-1,A,0,C,1.056,5,2
1,8-2,O,0,D,4.107,5,2
1,8-3,A,0,C,1.056,6,2
1,8-4,P,0,C,3.019,5,2
1,8-5,E,0,D,5.476,6,2
1,8-6,P,0,C,0.075,3,2
1,8-7,E,0,D,4.107,8,2
1,8-8,O,0,D,1.369,3,2
1,8-9,O,0,D,2.738,6,2
1,9-0,P,0,C,1.056,7,2
1,9-1,E,0,D,2.738,4,2
1,9-2,E,0,D,0.0,8,2
1,9-3,R,0,D,4.107,6,2
1,9-4,P,0,C,2.037,7,2
1,9-5,P,0,C,1.056,3,2
1,9-6,O,0,D,4.107,7,2
1,9-7,P,0,C,0.075,3,2
1,9-8,E,0,D,2.738,4,2
1,9-9,P,0,C,1.056,9,2
2,0-0,E,0,D,0.0,9,3
2,0-1,O,0,D,0.0,8,3
2,0-2,E,0,D,0.0,9,3
2,0-3,P,0,D,2.121,7,3
2,0-4,E,0,D,0.0,6,3
2,0-5,E,0,D,2.121,6,3
2,0-6,R,0,C,-3.26,3,3
2,0-7,E,0,D,1.06,7,3
2,0-8,E,0,D,0.0,6,3
2,0-9,O,0,D,0.0,3,3
2,1-0,O,0,D,0.0,6,3
2,1-1,E,0,D,0.0,5,3
2,1-2,E,0,D,1.06,8,3
2,1-3,A,0,C,-3.26,4,3
2,1-4,O,0,D,3.181,8,3
2,1-5,R,0,C,-1.445,8,3
2,1-6,E,0,D,3.181,10,3
2,1-7,E,0,D,0.0,3,3
2,1-8,O,0,D,0.0,3,3
2,1-9,E,0,D,0.0,4,3
2,2-0,O,0,D,1.06,8,3
2,2-1,E,0,D,0.0,7,3
2,2-2,O,0,D,0.0,3,3
2,2-3,E,0,D,2.121,7,3
2,2-4,R,0,C,-1.445,8,3
2,2-5,A,0,C,2.185,4,3
2,2-6,A,0,C,-1.445,5,3
2,2-7,R,0,D,2.121,4,3
2,2-8,O,0,D,0.0,8,3
2,2-9,E,0,D,0.0,8,3
2,3-0,A,0,C,-3.26,3,3
2,3-1,E,0,D,1.06,6,3
2,3-2,P,0,D,0.0,4,3
2,3-3,E,0,D,0.0,3,3
2,3-4,E,0,D,1.06,3,3
2,3-5,O,0,D,2.121,10,3
2,3-6,E,0,D,3.181,10,3
2,3-7,R,0,C,-1.445,9,3
2,3-8,E,0,D,1.06,3,3
2,3-9,E,0,D,1.06,8,3
2,4-0,E,0,D,1.06,3,3
2,4-1,E,0,D,1.06,6,3
2,4-2,E,0,D,0.0,6,3
2,4-3,E,0,D,0.0,3,3
2,4-4,P,0,D,2.121,10,3
2,4-5,A,0,C,0.37,9,3
2,4-6,A,0,C,0.37,10,3
2,4-7,R,0,C,0.37,10,3
2,4-8,O,0,D,1.06,10,3
2,4-9,O,0,D,0.0,5,3
2,5-0,E,0,D,1.06,6,3
2,5-1,A,0,C,-3.26,4,3
2,5-2,E,0,D,1.06,8,3
2,5-3,E,0,D,2.121,8,3
2,5-4,A,0,C,-1.445,10,3
2,5-5,A,0,C,0.37,6,3
2,5-6,P,0,D,2.121,10,3
2,5-7,P,0,D,1.06,9,3
2,5-8,P,0,D,0.0,7,3
2,5-9,E,0,D,0.0,8,3
2,6-0,O,0,D,0.0,3,3
2,6-1,R,0,D,2.121,7,3
2,6-2,O,0,D,2.121,6,3
2,6-3,A,0,C,-3.26,5,3
2,6-4,P,0,D,2.121,10,3
2,6-5,E,0,D,2.121,10,3
2,6-6,P,0,D,0.0,9,3
2,6-7,O,0,D,1.06,10,3
2,6-8,O,0,D,0.0,3,3
2,6-9,O,0,D,1.06,3,3
2,7-0,P,0,D,2.121,8,3
2,7-1,R,0,C,0.37,8,3
2,7-2,A,0,C,-1.445,6,3
2,7-3,O,0,D,3.181,10,3
2,7-4,P,0,D,1.06,7,3
2,7-5,A,0,C,-3.26,7,3
2,7-6,E,0,D,2.121,7,3
2,7-7,A,0,C,-3.26,4,3
2,7-8,P,0,D,2.121,10,3
2,7-9,A,0,C,-3.26,4,3
2,8-0,E,0,D,1.06,10,3
2,8-1,A,0,C,-1.445,6,3
2,8-2,O,0,D,3.181,6,3
2,8-3,A,0,C,-1.445,7,3
2,8-4,P,0,D,1.06,6,3
2,8-5,E,0,D,1.06,7,3
2,8-6,P,0,D,0.0,3,3
2,8-7,E,0,D,1.06,7,3
2,8-8,O,0,D,0.0,3,3
2,8-9,O,0,D,1.06,7,3
2,9-0,P,0,D,0.0,6,3
2,9-1,E,0,D,1.06,3,3
2,9-2,E,0,D,1.06,9,3
2,9-3,R,0,C,-1.445,7,3
2,9-4,P,0,D,1.06,8,3
2,9-5,P,0,D,0.0,3,3
2,9-6,O,0,D,1.06,8,3
2,9-7,P,0,D,0.0,4,3
2,9-8,E,0,D,0.0,3,3
2,9-9,P,0,D,0.0,8,3
3,0-0,E,0,C,4.0,8,4
3,0-1,O,0,C,4.0,9,4
3,0-2,E,0,C,4.0,10,4
3,0-3,P,0,C,3.814,6,4
3,0-4,E,0,C,4.0,5,4
3,0-5,E,0,C,4.0,5,4
3,0-6,R,0,C,4.0,4,4
3,0-7,E,0,C,4.0,8,4
3,0-8,E,0,C,4.0,5,4
3,0-9,O,0,C,4.0,4,4
3,1-0,O,0,C,4.0,7,4
3,1-1,E,0,C,4.0,4,4
3,1-2,E,0,C,4.0,9,4
3,1-3,A,0,C,4.0,3,0
3,1-4,O,0,C,3.814,7,4
3,1-5,R,0,C,4.0,9,4
3,1-6,E,0,C,4.0,10,4
3,1-7,O,1,C,4.0,3,0
3,1-8,O,0,C,4.0,3,0
3,1-9,O,1,C,4.0,3,0
3,2-0,O,0,C,4.0,7,4
3,2-1,E,0,C,4.0,8,4
3,2-2,O,0,C,4.0,4,4
3,2-3,E,0,C,3.814,8,4
3,2-4,R,0,D,2.886,9,4
3,2-5,R,1,C,3.814,3,0
3,2-6,A,0,C,4.0,4,4
3,2-7,R,0,C,3.814,5,4
3,2-8,O,0,C,4.0,9,4
3,2-9,E,0,C,4.0,9,4
3,3-0,A,0,C,4.0,3,0
3,3-1,E,0,C,4.0,7,4
3,3-2,P,0,C,4.0,5,4
3,3-3,E,0,C,4.0,3,0
3,3-4,O,1,C,3.814,3,0
3,3-5,O,0,C,4.0,9,4
3,3-6,E,0,C,3.814,9,4
3,3-7,R,0,D,2.165,10,4
3,3-8,E,0,C,3.814,3,0
3,3-9,E,0,C,4.0,9,4
3,4-0,E,0,C,4.0,4,4
3,4-1,E,0,C,4.0,7,4
3,4-2,E,0,C,4.0,7,4
3,4-3,E,0,C,4.0,4,4
3,4-4,P,0,C,4.0,10,4
3,4-5,A,0,C,4.0,10,4
3,4-6,A,0,C,3.814,9,4
3,4-7,R,0,D,2.165,9,4
3,4-8,O,0,C,3.814,9,4
3,4-9,O,0,C,4.0,4,4
3,5-0,E,0,C,4.0,5,4
3,5-1,A,0,C,4.0,5,4
3,5-2,E,0,C,4.0,9,4
3,5-3,E,0,C,4.0,7,4
3,5-4,A,0,C,4.0,9,4
3,5-5,A,0,C,4.0,7,4
3,5-6,P,0,C,4.0,9,4
3,5-7,P,0,C,3.814,8,4
3,5-8,P,0,C,4.0,8,4
3,5-9,E,0,C,4.0,9,4
3,6-0,O,0,C,4.0,3,0
3,6-1,R,0,C,3.814,6,4
3,6-2,O,0,C,4.0,7,4
3,6-3,A,0,C,4.0,4,4
3,6-4,P,0,C,4.0,9,4
3,6-5,E,0,C,4.0,10,4
3,6-6,P,0,C,4.0,8,4
3,6-7,O,0,C,4.0,10,4
3,6-8,O,0,C,4.0,4,4
3,6-9,O,0,C,4.0,4,4
3,7-0,P,0,C,3.814,7,4
3,7-1,R,0,D,2.886,9,4
3,7-2,A,0,C,3.814,5,4
3,7-3,O,0,C,4.0,10,4
3,7-4,P,0,C,4.0,6,4
3,7-5,A,0,C,4.0,6,4
3,7-6,E,0,C,4.0,6,4
3,7-7,A,0,C,4.0,5,4
3,7-8,P,0,C,4.0,10,4
3,7-9,A,0,C,4.0,5,4
3,8-0,E,0,C,4.0,10,4
3,8-1,A,0,C,3.814,5,4
3,8-2,O,0,C,4.0,7,4
3,8-3,A,0,C,3.814,6,4
3,8-4,P,0,C,4.0,7,4
3,8-5,E,0,C,4.0,6,4
3,8-6,P,0,C,4.0,4,4
3,8-7,E,0,C,4.0,8,4
3,8-8,O,0,C,4.0,3,0
3,8-9,O,0,C,4.0,8,4
3,9-0,P,0,C,4.0,7,4
3,9-1,E,0,C,4.0,4,4
3,9-2,E,0,C,3.814,8,4
3,9-3,R,0,D,2.886,6,4
3,9-4,P,0,C,3.814,7,4
3,9-5,P,0,C,4.0,4,4
3,9-6,O,0,C,4.0,9,4
3,9-7,P,0,C,4.0,5,4
3,9-8,E,0,C,4.0,4,4
3,9-9,P,0,C,4.0,9,4
4,0-0,E,0,D,0.0,7,5
4,0-1,O,0,D,0.0,8,5
4,0-2,E,0,D,0.0,9,5
4,0-3,P,0,D,1.024,5,5
4,0-4,O,1,D,0.0,4,0
4,0-5,R,1,D,0.0,4,0
4,0-6,R,0,D,0.0,5,5
4,0-7,E,0,D,0.0,7,5
4,0-8,E,0,D,0.0,4,0
4,0-9,E,1,D,0.0,3,0
4,1-0,O,0,D,0.0,6,5
4,1-1,E,0,D,0.0,3,0
4,1-2,E,0,D,1.024,10,5
4,1-3,A,0,C,-3.818,3,1
4,1-4,O,0,D,1.024,6,5
4,1-5,R,0,D,0.0,10,5
4,1-6,E,0,D,1.024,10,5
4,1-7,O,0,D,1.024,4,1
4,1-8,O,0,D,0.0,3,1
4,1-9,O,0,D,0.0,3,1
4,2-0,O,0,D,1.024,8,5
4,2-1,E,0,D,0.0,7,5
4,2-2,E,1,D,0.0,3,0
4,2-3,E,0,D,1.024,9,5
4,2-4,R,0,D,0.0,8,5
4,2-5,R,0,D,1.024,3,1
4,2-6,A,0,C,-1.864,5,5
4,2-7,R,0,C,0.091,6,5
4,2-8,O,0,D,1.024,10,5
4,2-9,E,0,D,0.0,8,5
4,3-0,A,0,C,-3.818,4,1
4,3-1,E,0,D,1.024,8,5
4,3-2,E,1,D,0.0,4,0
4,3-3,E,0,D,0.0,3,1
4,3-4,O,0,D,0.0,3,1
4,3-5,O,0,D,1.024,10,5
4,3-6,E,0,D,3.072,10,5
4,3-7,R,0,C,0.091,10,5
4,3-8,E,0,D,1.024,4,1
4,3-9,E,0,D,1.024,8,5
4,4-0,E,0,D,1.024,5,5
4,4-1,E,0,D,1.024,6,5
4,4-2,E,0,D,0.0,6,5
4,4-3,E,0,D,0.0,3,0
4,4-4,P,0,D,2.048,10,5
4,4-5,A,0,C,0.091,10,5
4,4-6,A,0,C,0.091,10,5
4,4-7,R,0,C,0.091,10,5
4,4-8,O,0,D,1.024,10,5
4,4-9,O,0,D,0.0,3,0
4,5-0,E,0,D,1.024,6,5
4,5-1,R,1,C,-3.818,4,0
4,5-2,E,0,D,1.024,8,5
4,5-3,E,0,D,2.048,8,5
4,5-4,A,0,C,-1.864,10,5
4,5-5,A,0,C,0.091,8,5
4,5-6,P,0,D,2.048,10,5
4,5-7,P,0,D,1.024,7,5
4,5-8,P,0,D,0.0,9,5
4,5-9,E,0,D,0.0,8,5
4,6-0,O,0,D,0.0,3,1
4,6-1,R,0,D,2.048,7,5
4,6-2,O,0,D,2.048,8,5
4,6-3,A,0,C,-3.818,5,5
4,6-4,P,0,D,2.048,10,5
4,6-5,E,0,D,2.048,10,5
4,6-6,P,0,D,0.0,7,5
4,6-7,O,0,D,1.024,10,5
4,6-8,O,0,D,0.0,3,0
4,6-9,O,0,D,1.024,3,0
4,7-0,P,0,D,2.048,8,5
4,7-1,R,0,C,0.091,10,5
4,7-2,A,0,C,-1.864,6,5
4,7-3,O,0,D,3.072,10,5
4,7-4,P,0,D,1.024,5,5
4,7-5,A,0,C,-3.818,5,5
4,7-6,E,0,D,2.048,7,5
4,7-7,A,0,C,-3.818,6,5
4,7-8,P,0,D,2.048,10,5
4,7-9,O,1,C,-3.818,4,0
4,8-0,E,0,D,1.024,10,5
4,8-1,A,0,C,-1.864,6,5
4,8-2,O,0,D,3.072,8,5
4,8-3,A,0,C,-3.818,5,5
4,8-4,P,0,D,1.024,8,5
4,8-5,E,0,D,1.024,7,5
4,8-6,P,0,D,0.0,5,5
4,8-7,E,0,D,1.024,9,5
4,8-8,O,0,D,0.0,4,1
4,8-9,O,0,D,1.024,7,5
4,9-0,P,0,D,0.0,6,5
4,9-1,E,0,D,1.024,5,5
4,9-2,E,0,D,0.0,7,5
4,9-3,R,0,D,1.024,5,5
4,9-4,P,0,D,0.0,6,5
4,9-5,O,1,D,0.0,3,0
4,9-6,O,0,D,0.0,10,5
4,9-7,E,1,D,0.0,4,0
4,9-8,E,0,D,0.0,3,0
4,9-9,P,0,D,0.0,8,5
5,0-0,E,0,D,0.0,6,6
5,0-1,O,0,D,0.0,7,6
5,0-2,E,0,D,0.0,10,6
5,0-3,P,0,D,1.199,4,0
5,0-4,O,0,D,1.199,5,1
5,0-5,R,0,C,-1.756,5,1
5,0-6,R,0,D,1.199,6,6
5,0-7,E,0,D,0.0,6,6
5,0-8,E,0,D,0.0,3,1
5,0-9,E,0,D,0.0,3,1
5,1-0,O,0,D,0.0,5,0
5,1-1,E,0,D,0.0,3,1
5,1-2,E,0,D,1.199,10,6
5,1-3,A,0,C,-3.674,3,2
5,1-4,O,0,D,2.397,7,6
5,1-5,R,0,C,-1.756,10,6
5,1-6,E,0,D,2.397,10,6
5,1-7,O,0,D,0.0,3,2
5,1-8,O,0,D,0.0,3,2
5,1-9,O,0,D,0.0,3,2
5,2-0,O,0,D,1.199,9,6
5,2-1,E,0,D,0.0,6,6
5,2-2,E,0,D,0.0,3,1
5,2-3,E,0,D,1.199,8,6
5,2-4,R,0,D,0.0,7,6
5,2-5,R,0,D,2.397,4,2
5,2-6,A,0,C,-3.674,6,6
5,2-7,R,0,D,1.199,7,6
5,2-8,O,0,D,0.0,9,6
5,2-9,E,0,D,0.0,7,6
5,3-0,A,0,C,-3.674,3,2
5,3-1,E,0,D,1.199,7,6
5,3-2,E,0,D,0.0,3,1
5,3-3,E,0,D,0.0,4,2
5,3-4,O,0,D,0.0,3,2
5,3-5,O,0,D,1.199,10,6
5,3-6,E,0,D,2.397,10,6
5,3-7,R,0,D,1.199,10,6
5,3-8,E,0,D,0.0,3,2
5,3-9,E,0,D,1.199,7,6
5,4-0,E,0,D,1.199,4,0
5,4-1,E,0,D,1.199,5,0
5,4-2,E,0,D,0.0,5,0
5,4-3,E,0,D,0.0,3,1
5,4-4,P,0,D,2.397,10,6
5,4-5,A,0,C,0.163,10,6
5,4-6,A,0,C,0.163,10,6
5,4-7,R,0,C,-1.756,10,6
5,4-8,O,0,D,1.199,10,6
5,4-9,O,0,D,0.0,3,1
5,5-0,E,0,D,1.199,7,6
5,5-1,R,0,C,-3.674,3,1
5,5-2,E,0,D,1.199,9,6
5,5-3,E,0,D,2.397,9,6
5,5-4,A,0,C,-1.756,9,6
5,5-5,A,0,C,0.163,9,6
5,5-6,P,0,D,2.397,10,6
5,5-7,P,0,D,1.199,8,6
5,5-8,P,0,D,0.0,8,6
5,5-9,E,0,D,0.0,7,6
5,6-0,O,0,D,0.0,3,2
5,6-1,R,0,D,1.199,8,6
5,6-2,O,0,D,2.397,9,6
5,6-3,O,1,C,-3.674,4,0
5,6-4,P,0,D,2.397,10,6
5,6-5,E,0,D,2.397,10,6
5,6-6,P,0,D,0.0,6,6
5,6-7,O,0,D,1.199,9,6
5,6-8,O,0,D,0.0,3,1
5,6-9,O,0,D,0.0,3,1
5,7-0,P,0,D,0.0,7,6
5,7-1,R,0,D,2.397,10,6
5,7-2,O,1,C,-3.674,5,0
5,7-3,O,0,D,3.596,10,6
5,7-4,P,0,D,1.199,6,6
5,7-5,E,1,C,-3.674,4,0
5,7-6,E,0,D,2.397,8,6
5,7-7,A,0,C,-3.674,7,6
5,7-8,P,0,D,1.199,9,6
5,7-9,O,0,D,0.0,3,1
5,8-0,E,0,D,1.199,10,6
5,8-1,E,1,C,-3.674,5,0
5,8-2,O,0,D,3.596,9,6
5,8-3,O,1,C,-3.674,4,0
5,8-4,P,0,D,1.199,7,6
5,8-5,E,0,D,1.199,6,6
5,8-6,P,0,D,0.0,4,0
5,8-7,E,0,D,1.199,10,6
5,8-8,O,0,D,0.0,3,2
5,8-9,O,0,D,0.0,6,6
5,9-0,P,0,D,0.0,7,6
5,9-1,E,0,D,1.199,4,0
5,9-2,E,0,D,0.0,8,6
5,9-3,P,1,D,1.199,4,0
5,9-4,P,0,D,0.0,5,0
5,9-5,O,0,D,1.199,4,1
5,9-6,O,0,D,0.0,9,6
5,9-7,E,0,D,0.0,3,1
5,9-8,E,0,D,0.0,3,1
5,9-9,P,0,D,0.0,7,6
6,0-0,E,0,D,1.603,5,0
6,0-1,O,0,C,1.957,6,0
6,0-2,E,0,D,1.068,10,7
6,0-3,P,0,C,3.489,5,1
6,0-4,O,0,C,3.489,4,2
6,0-5,R,0,D,2.137,6,2
6,0-6,R,0,C,2.468,5,0
6,0-7,R,1,D,1.068,5,0
6,0-8,E,0,D,0.534,3,2
6,0-9,E,0,D,1.068,4,2
6,1-0,O,0,C,2.978,6,1
6,1-1,E,0,D,1.068,3,2
6,1-2,E,0,D,0.534,9,7
6,1-3,A,0,C,2.978,4,3
6,1-4,O,0,C,4.0,8,7
6,1-5,R,0,C,2.468,9,7
6,1-6,E,0,D,2.137,10,7
6,1-7,O,0,C,2.468,3,3
6,1-8,O,0,C,3.489,4,3
6,1-9,O,0,C,2.978,3,3
6,2-0,O,0,C,2.978,8,7
6,2-1,E,0,D,0.534,5,0
6,2-2,E,0,D,0.0,3,2
6,2-3,E,0,D,1.068,9,7
6,2-4,O,1,C,2.978,6,0
6,2-5,R,0,D,2.137,5,3
6,2-6,E,1,C,1.957,5,0
6,2-7,E,1,D,1.603,6,0
6,2-8,O,0,C,2.468,8,7
6,2-9,O,1,D,1.603,6,0
6,3-0,A,0,C,2.468,3,3
6,3-1,E,0,D,0.534,6,0
6,3-2,E,0,D,0.0,3,2
6,3-3,E,0,D,0.534,3,3
6,3-4,O,0,C,3.489,4,3
6,3-5,O,0,C,2.978,9,7
6,3-6,E,0,D,1.603,10,7
6,3-7,R,0,D,0.534,9,7
6,3-8,E,0,D,1.068,3,3
6,3-9,O,1,D,1.068,6,0
6,4-0,E,0,D,1.068,3,1
6,4-1,E,0,D,0.534,4,1
6,4-2,E,0,D,0.0,4,1
6,4-3,E,0,D,0.534,3,2
6,4-4,P,0,C,3.489,10,7
6,4-5,A,0,C,4.0,10,7
6,4-6,A,0,C,3.489,10,7
6,4-7,R,0,C,3.489,10,7
6,4-8,O,0,C,3.489,10,7
6,4-9,O,0,C,2.468,3,2
6,5-0,E,0,D,1.068,8,7
6,5-1,R,0,C,1.957,3,2
6,5-2,E,0,D,1.068,8,7
6,5-3,E,0,D,1.068,8,7
6,5-4,A,0,C,3.489,8,7
6,5-5,A,0,C,3.489,10,7
6,5-6,P,0,C,4.0,10,7
6,5-7,P,0,C,4.0,9,7
6,5-8,P,0,C,3.489,9,7
6,5-9,E,0,D,1.603,8,7
6,6-0,O,0,C,2.978,3,3
6,6-1,R,0,D,1.603,7,7
6,6-2,O,0,C,2.978,8,7
6,6-3,O,0,C,3.489,5,1
6,6-4,P,0,C,3.489,9,7
6,6-5,E,0,D,1.603,9,7
6,6-6,P,0,C,2.978,7,7
6,6-7,O,0,C,4.0,10,7
6,6-8,O,0,C,4.0,4,2
6,6-9,O,0,C,3.489,4,2
6,7-0,O,1,C,2.978,6,0
6,7-1,R,0,D,1.068,10,7
6,7-2,O,0,C,3.489,6,1
6,7-3,O,0,C,4.0,10,7
6,7-4,P,0,C,3.489,7,7
6,7-5,E,0,D,0.534,3,1
6,7-6,E,0,D,1.603,9,7
6,7-7,A,0,C,2.978,8,7
6,7-8,P,0,C,4.0,10,7
6,7-9,O,0,C,4.0,4,2
6,8-0,E,0,D,1.603,10,7
6,8-1,E,0,D,0.534,6,1
6,8-2,O,0,C,2.978,10,7
6,8-3,O,0,C,4.0,5,1
6,8-4,O,1,C,3.489,6,0
6,8-5,E,0,D,1.603,7,7
6,8-6,P,0,C,2.468,3,1
6,8-7,E,0,D,1.603,10,7
6,8-8,O,0,C,2.978,4,3
6,8-9,O,0,C,3.489,7,7
6,9-0,P,0,C,2.468,6,0
6,9-1,E,0,D,1.068,3,1
6,9-2,E,0,D,1.068,7,7
